first_six_num,lon,lat
342428,116.5052527,31.75555836
342412,116.5052527,31.75555836
342402,116.5052527,31.75555836
341562,116.5052527,31.75555836
341559,116.5052527,31.75555836
341505,116.5052527,31.75555836
341500,116.5052527,31.75555836
341501,116.5052527,31.75555836
341521,116.7689388,32.26239618
341504,116.5052527,31.75555836
340511,118.5158818,31.68852816
340509,118.5158818,31.68852816
340524,118.5158818,31.68852816
340556,118.5158818,31.68852816
340522,118.5158818,31.68852816
340523,118.2998639,31.75756862
340704,117.8194287,30.94092969
340723,117.8194287,30.94092969
340712,117.8194287,30.94092969
340256,118.3841084,31.36601979
340271,118.3841084,31.36601979
340257,118.3841084,31.36601979
340248,118.3841084,31.36601979
340220,118.3872455,31.35196558
340205,118.4939742,31.37548196
340211,118.4939742,31.37548196
342202,116.9780223,33.62963184
342236,116.9780223,33.62963184
342214,116.9780223,33.62963184
342259,116.9780223,33.62963184
342218,116.9780223,33.62963184
342231,116.9780223,33.62963184
342221,116.4202823,34.45405724
342228,117.3540341,33.27284093
342224,117.5431267,33.69073703
342227,117.7642104,33.13846531
342223,116.9780223,33.62963184
341311,116.9886924,33.63677239
341356,116.9886924,33.63677239
341376,116.9886924,33.63677239
342573,118.7520963,30.95164235
342503,118.7520963,30.95164235
342560,118.7520963,30.95164235
342504,118.7520963,30.95164235
342527,117.2160052,31.85925242
342524,118.9970245,30.50293603
342521,118.7978027,30.94363104
341826,118.7520963,30.95164235
342721,118.6637769,30.16240108
342722,118.4828979,30.32183314
341825,118.4828979,30.32183314
341801,118.7520963,30.95164235
341800,118.7520963,30.95164235
341802,118.7978027,30.94363104
820000,113.5575191,22.20411799
114522,116.395645,39.92998578
114123,116.395645,39.92998578
112727,116.395645,39.92998578
115232,116.395645,39.92998578
110321,116.395645,39.92998578
112301,116.395645,39.92998578
110425,116.395645,39.92998578
110255,116.395645,39.92998578
114102,116.395645,39.92998578
110403,116.395645,39.92998578
112562,116.395645,39.92998578
110233,116.395645,39.92998578
110323,116.395645,39.92998578
110183,116.395645,39.92998578
110724,116.395645,39.92998578
110144,116.395645,39.92998578
112233,116.395645,39.92998578
114124,116.395645,39.92998578
110310,116.395645,39.92998578
110220,116.395645,39.92998578
110422,116.395645,39.92998578
114112,116.395645,39.92998578
110426,116.395645,39.92998578
110876,116.395645,39.92998578
110324,116.395645,39.92998578
111111,116.395645,39.92998578
110468,116.395645,39.92998578
110202,116.395645,39.92998578
110973,116.395645,39.92998578
112356,116.395645,39.92998578
111222,116.395645,39.92998578
111327,116.395645,39.92998578
110283,116.395645,39.92998578
110125,116.395645,39.92998578
110811,116.395645,39.92998578
113456,116.395645,39.92998578
110327,116.395645,39.92998578
110725,116.395645,39.92998578
110211,116.395645,39.92998578
110143,116.395645,39.92998578
110322,116.395645,39.92998578
110332,116.395645,39.92998578
110012,116.395645,39.92998578
110010,116.395645,39.92998578
110021,116.395645,39.92998578
110115,116.4251946,39.65279012
110116,116.5934084,40.63813934
110222,116.728229,40.15495147
359082,117.9849431,26.0501183
352330,117.9849431,26.0501183
351601,117.9849431,26.0501183
358583,117.9849431,26.0501183
358623,117.9849431,26.0501183
353022,117.9849431,26.0501183
352528,117.9849431,26.0501183
353423,117.9849431,26.0501183
352323,117.9849431,26.0501183
358182,117.9849431,26.0501183
352523,117.9849431,26.0501183
354308,117.9849431,26.0501183
352406,117.9849431,26.0501183
351121,117.9849431,26.0501183
352503,117.9849431,26.0501183
351204,117.9849431,26.0501183
358685,117.9849431,26.0501183
351001,117.9849431,26.0501183
351221,117.9849431,26.0501183
352524,117.9849431,26.0501183
351228,117.9849431,26.0501183
358624,117.9849431,26.0501183
356032,117.9849431,26.0501183
352002,117.9849431,26.0501183
352324,117.9849431,26.0501183
354503,117.9849431,26.0501183
352061,117.9849431,26.0501183
355203,117.9849431,26.0501183
359823,117.9849431,26.0501183
352429,117.9849431,26.0501183
355200,117.9849431,26.0501183
359022,117.9849431,26.0501183
358671,117.9849431,26.0501183
352522,117.9849431,26.0501183
352521,117.9849431,26.0501183
354126,117.9849431,26.0501183
355214,117.9849431,26.0501183
352525,117.9849431,26.0501183
356121,117.9849431,26.0501183
351101,117.9849431,26.0501183
355780,117.9849431,26.0501183
358124,117.9849431,26.0501183
352321,117.9849431,26.0501183
352582,117.9849431,26.0501183
355012,117.9849431,26.0501183
353624,117.9849431,26.0501183
352571,117.9849431,26.0501183
359521,117.9849431,26.0501183
352325,117.9849431,26.0501183
353203,117.9849431,26.0501183
353321,117.9849431,26.0501183
359852,117.9849431,26.0501183
354222,117.9849431,26.0501183
359821,117.9849431,26.0501183
358322,117.9849431,26.0501183
352322,117.9849431,26.0501183
352512,117.9849431,26.0501183
350022,117.9849431,26.0501183
350020,117.9849431,26.0501183
350024,117.9849431,26.0501183
350021,117.9849431,26.0501183
350060,117.9849431,26.0501183
350161,119.3302211,26.0471255
350106,119.3302211,26.0471255
350109,119.3302211,26.0471255
350191,119.3302211,26.0471255
350131,119.3302211,26.0471255
350127,119.377547,25.63812058
352223,119.4652342,26.50632572
350126,119.5627198,25.91553844
352603,117.0179967,25.07868543
352636,117.0179967,25.07868543
352621,117.0179967,25.07868543
352600,117.0179967,25.07868543
350883,117.0179967,25.07868543
350812,117.0179967,25.07868543
350853,117.0179967,25.07868543
350828,117.0179967,25.07868543
350831,117.0179967,25.07868543
350820,117.0179967,25.07868543
350805,117.0179967,25.07868543
350826,117.0179967,25.07868543
352627,116.821448,25.60417681
352624,116.5686691,25.12652614
352625,116.1359166,25.13902119
350803,116.7555202,24.73321681
352602,117.4517216,25.37999835
352135,118.1818829,26.64362647
352136,118.1818829,26.64362647
352107,118.1818829,26.64362647
352118,118.1818829,26.64362647
352100,118.1818829,26.64362647
350787,118.1818829,26.64362647
350727,118.1818829,26.64362647
350786,118.1818829,26.64362647
350754,118.1818829,26.64362647
350785,118.1818829,26.64362647
350726,118.1818829,26.64362647
350706,118.1818829,26.64362647
350794,118.1818829,26.64362647
350748,118.1818829,26.64362647
352104,118.4851472,27.04491366
352123,118.4851472,27.04491366
352124,118.5242976,27.94516413
352102,117.4805722,27.23519707
352121,117.8736808,26.90871228
352128,118.7656891,27.61070449
352103,118.0115426,27.74813517
352126,118.0115426,27.74813517
352101,118.2547366,26.5901551
352129,118.9716712,27.32478179
352210,119.5420821,26.65652742
352206,119.5420821,26.65652742
352207,119.5420821,26.65652742
352205,119.5420821,26.65652742
352282,119.5420821,26.65652742
352236,119.5420821,26.65652742
352204,119.5420821,26.65652742
352235,119.5420821,26.65652742
350984,119.5420821,26.65652742
350929,119.5420821,26.65652742
352226,119.6562771,27.05589671
350982,120.1983075,27.2248287
350922,118.87954,26.61889904
350923,118.9892915,26.92156159
350901,119.5420821,26.65652742
350921,119.9905511,26.86887653
350926,119.8875223,27.20706771
350925,119.3133256,27.09431278
350371,119.077731,25.44845014
350341,119.077731,25.44845014
350351,119.077731,25.44845014
350323,119.077731,25.44845014
350324,119.077731,25.44845014
350353,119.077731,25.44845014
350372,119.077731,25.44845014
350304,119.0741033,25.42759184
350305,119.1314659,25.27636454
350529,118.6003623,24.90165238
350587,118.6003623,24.90165238
350584,118.6003623,24.90165238
350528,118.6003623,24.90165238
350530,118.6003623,24.90165238
350414,117.6421939,26.27083528
350482,117.6421939,26.27083528
350464,117.6421939,26.27083528
350498,117.6421939,26.27083528
352783,117.6421939,26.27083528
350478,117.6421939,26.27083528
352721,117.2185988,26.41848413
352723,116.9211934,26.09929767
352729,117.1256596,26.86547688
350420,117.3285355,25.91943315
350404,117.3285355,25.91943315
350221,118.103886,24.48923061
350284,118.103886,24.48923061
350222,118.103886,24.48923061
350216,118.103886,24.48923061
350213,118.2808032,24.67548492
350634,117.6762047,24.51706478
350632,117.6762047,24.51706478
350609,117.6762047,24.51706478
350619,117.6762047,24.51706478
350606,117.6762047,24.51706478
350621,117.8075903,24.39881682
621700,102.4576246,38.10326734
621427,102.4576246,38.10326734
629121,102.4576246,38.10326734
621785,102.4576246,38.10326734
622001,102.4576246,38.10326734
623523,102.4576246,38.10326734
623668,102.4576246,38.10326734
622521,102.4576246,38.10326734
621724,102.4576246,38.10326734
626321,102.4576246,38.10326734
625701,102.4576246,38.10326734
621421,102.4576246,38.10326734
626733,102.4576246,38.10326734
623124,102.4576246,38.10326734
622020,102.4576246,38.10326734
624102,102.4576246,38.10326734
622528,102.4576246,38.10326734
623826,102.4576246,38.10326734
623536,102.4576246,38.10326734
624101,102.4576246,38.10326734
623430,102.4576246,38.10326734
629422,102.4576246,38.10326734
622031,102.4576246,38.10326734
626223,102.4576246,38.10326734
621799,102.4576246,38.10326734
621330,102.4576246,38.10326734
621467,102.4576246,38.10326734
628723,102.4576246,38.10326734
621729,102.4576246,38.10326734
624211,102.4576246,38.10326734
628583,102.4576246,38.10326734
622599,102.4576246,38.10326734
621921,102.4576246,38.10326734
622530,102.4576246,38.10326734
622027,102.4576246,38.10326734
622013,102.4576246,38.10326734
621721,102.4576246,38.10326734
622000,102.4576246,38.10326734
622510,102.4576246,38.10326734
621412,102.4576246,38.10326734
622525,102.4576246,38.10326734
624422,102.4576246,38.10326734
622514,102.4576246,38.10326734
623421,102.4576246,38.10326734
623201,102.4576246,38.10326734
621321,102.4576246,38.10326734
628705,102.4576246,38.10326734
629226,102.4576246,38.10326734
622023,102.4576246,38.10326734
621732,102.4576246,38.10326734
622526,102.4576246,38.10326734
624021,102.4576246,38.10326734
622522,102.4576246,38.10326734
623301,102.4576246,38.10326734
620466,104.1712409,36.54668171
620426,104.1712409,36.54668171
620443,104.1712409,36.54668171
620412,104.1712409,36.54668171
620442,104.1712409,36.54668171
620429,104.1712409,36.54668171
620427,104.1712409,36.54668171
620425,104.1712409,36.54668171
620432,104.1712409,36.54668171
620428,104.1712409,36.54668171
620410,104.1712409,36.54668171
620436,104.1712409,36.54668171
622462,104.6324217,35.59044371
622492,104.6324217,35.59044371
622423,104.6324217,35.59044371
622458,104.6324217,35.59044371
622422,104.6324217,35.59044371
622420,104.6324217,35.59044371
622410,104.6324217,35.59044371
621129,104.6266376,35.58605624
621105,104.6266376,35.58605624
621114,104.6266376,35.58605624
621103,104.6266376,35.58605624
621100,104.6266376,35.58605624
621124,103.9120152,35.5310787
621121,105.1939777,35.21347376
621123,104.1463278,35.13948068
623059,102.9174425,34.99221118
623061,102.9174425,34.99221118
620002,102.4576246,38.10326734
620028,102.4576246,38.10326734
620042,102.4576246,38.10326734
620212,98.28163459,39.80239733
620221,98.28163459,39.80239733
620241,98.28163459,39.80239733
620231,98.28163459,39.80239733
620203,98.28163459,39.80239733
620303,102.2081263,38.5160718
620320,102.2081263,38.5160718
620323,102.2081263,38.5160718
622120,98.50841451,39.74147377
622129,98.50841451,39.74147377
622192,98.50841451,39.74147377
622162,98.50841451,39.74147377
622109,98.50841451,39.74147377
622133,98.50841451,39.74147377
622130,98.50841451,39.74147377
622106,98.50841451,39.74147377
622105,98.50841451,39.74147377
620924,94.45230057,39.02588961
620982,94.15804177,40.3887715
620922,95.80471283,40.73428687
620921,99.18658702,40.3825792
620901,102.4576246,38.10326734
620152,103.8233054,36.06422553
620126,103.8233054,36.06422553
620124,103.8233054,36.06422553
620150,103.8233054,36.06422553
620183,103.8233054,36.06422553
620113,103.8233054,36.06422553
620106,103.8233054,36.06422553
622910,103.2152492,35.59851435
622908,103.2152492,35.59851435
622606,104.9345734,33.39447997
622604,104.9345734,33.39447997
622617,104.9345734,33.39447997
622662,104.9345734,33.39447997
622692,104.9345734,33.39447997
622658,104.9345734,33.39447997
622682,104.9345734,33.39447997
621211,104.9345734,33.39447997
621255,104.9345734,33.39447997
621221,105.688289,33.74729664
621223,104.4528271,34.01348884
621227,106.033317,33.8928512
621224,105.6379739,33.28499041
621201,104.9345734,33.39447997
621225,105.3385314,33.91962452
622734,106.6713897,35.54859412
622728,106.6713897,35.54859412
622731,106.6713897,35.54859412
622741,106.6713897,35.54859412
622704,106.6713897,35.54859412
620889,106.6889112,35.55011019
620824,106.6086703,35.20554958
620826,105.6775625,35.43401175
620802,106.7488868,35.51577432
620822,107.4096056,35.07447818
620800,106.6889112,35.55011019
622806,107.6394265,35.74495982
622820,107.6394265,35.74495982
622848,107.6394265,35.74495982
622829,107.6394265,35.74495982
622804,107.6394265,35.74495982
622812,107.6394265,35.74495982
622819,107.6394265,35.74495982
622810,107.6394265,35.74495982
622816,107.6394265,35.74495982
622828,107.6394265,35.74495982
622811,107.6394265,35.74495982
622817,107.6394265,35.74495982
622872,107.6394265,35.74495982
621061,107.6442271,35.72680075
621040,107.6442271,35.72680075
621022,107.0721722,36.61678864
621026,108.1141734,35.57136627
621021,107.6825478,36.04613756
621001,107.6442271,35.72680075
621002,107.6736737,35.67720142
620506,105.7369316,34.58431942
620583,105.7369316,34.58431942
620507,105.7369316,34.58431942
620526,105.7369316,34.58431942
620528,105.7369316,34.58431942
622342,102.6401473,37.93317214
622324,102.6401473,37.93317214
622313,102.6401473,37.93317214
622380,102.6401473,37.93317214
622332,102.6401473,37.93317214
622312,102.6401473,37.93317214
622321,102.6401473,37.93317214
622338,102.6401473,37.93317214
622310,102.6401473,37.93317214
622333,102.6401473,37.93317214
622307,102.6401473,37.93317214
622303,102.6401473,37.93317214
622367,102.6401473,37.93317214
622328,103.2024726,38.82772799
620654,102.6401473,37.93317214
620691,102.6401473,37.93317214
620630,102.6401473,37.93317214
620622,103.3429235,37.53127171
620602,102.7594774,37.91627241
620623,102.7611639,37.2809122
622227,100.4598919,38.9393203
622210,100.4598919,38.9393203
622211,100.4598919,38.9393203
622232,100.4598919,38.9393203
622282,100.4598919,38.9393203
622246,100.4598919,38.9393203
622204,100.4598919,38.9393203
622229,100.4598919,38.9393203
622262,100.4598919,38.9393203
620703,100.4598919,38.9393203
620782,100.4598919,38.9393203
620722,100.7984293,38.47316342
620725,101.231647,38.53022137
620701,102.4576246,38.10326734
620700,100.4598919,38.9393203
442226,113.3948176,23.40800373
445822,113.3948176,23.40800373
445524,113.3948176,23.40800373
443322,113.3948176,23.40800373
441183,113.3948176,23.40800373
442253,113.3948176,23.40800373
441120,113.3948176,23.40800373
441022,113.3948176,23.40800373
442517,113.3948176,23.40800373
446823,113.3948176,23.40800373
442153,113.3948176,23.40800373
442500,113.3948176,23.40800373
441138,113.3948176,23.40800373
442251,113.3948176,23.40800373
441072,113.3948176,23.40800373
442427,113.3948176,23.40800373
444322,113.3948176,23.40800373
442416,113.3948176,23.40800373
445028,113.3948176,23.40800373
442211,113.3948176,23.40800373
443658,113.3948176,23.40800373
444497,113.3948176,23.40800373
445521,113.3948176,23.40800373
441178,113.3948176,23.40800373
442456,113.3948176,23.40800373
442281,113.3948176,23.40800373
448582,113.3948176,23.40800373
442305,113.3948176,23.40800373
441182,113.3948176,23.40800373
445402,113.3948176,23.40800373
448032,113.3948176,23.40800373
448924,113.3948176,23.40800373
442519,113.3948176,23.40800373
442875,113.3948176,23.40800373
442481,113.3948176,23.40800373
442222,113.3948176,23.40800373
441021,113.3948176,23.40800373
443215,113.3948176,23.40800373
442325,113.3948176,23.40800373
442331,113.3948176,23.40800373
441006,113.3948176,23.40800373
448082,113.3948176,23.40800373
444444,113.3948176,23.40800373
442166,113.3948176,23.40800373
442125,113.3948176,23.40800373
446511,113.3948176,23.40800373
448963,113.3948176,23.40800373
442103,113.3948176,23.40800373
449821,113.3948176,23.40800373
448002,113.3948176,23.40800373
448531,113.3948176,23.40800373
441162,113.3948176,23.40800373
448023,113.3948176,23.40800373
445431,113.3948176,23.40800373
449104,113.3948176,23.40800373
441174,113.3948176,23.40800373
441026,113.3948176,23.40800373
441015,113.3948176,23.40800373
443650,113.3948176,23.40800373
447181,113.3948176,23.40800373
446123,113.3948176,23.40800373
442533,113.3948176,23.40800373
449921,113.3948176,23.40800373
442302,113.3948176,23.40800373
442414,113.3948176,23.40800373
442804,113.3948176,23.40800373
441025,113.3948176,23.40800373
442654,113.3948176,23.40800373
441032,113.3948176,23.40800373
444222,113.3948176,23.40800373
442581,113.3948176,23.40800373
449582,113.3948176,23.40800373
444408,113.3948176,23.40800373
441023,113.3948176,23.40800373
442320,113.3948176,23.40800373
442323,113.3948176,23.40800373
445607,113.3948176,23.40800373
441012,113.3948176,23.40800373
442255,113.3948176,23.40800373
449216,113.3948176,23.40800373
442329,113.3948176,23.40800373
447081,113.3948176,23.40800373
447801,113.3948176,23.40800373
444138,113.3948176,23.40800373
442252,113.3948176,23.40800373
441126,113.3948176,23.40800373
441113,113.3948176,23.40800373
443031,113.3948176,23.40800373
442124,113.3948176,23.40800373
445127,116.630076,23.66181168
445188,116.630076,23.66181168
445128,116.630076,23.66181168
445123,116.630076,23.66181168
445125,116.630076,23.66181168
440522,116.9061227,23.86502972
440520,116.6778995,23.70004358
441999,113.763434,23.04302382
441923,113.763434,23.04302382
441982,113.763434,23.04302382
441902,113.763434,23.04302382
440626,113.1340256,23.03509484
440611,113.1340256,23.03509484
440628,113.1340256,23.03509484
440699,113.1340256,23.03509484
440691,113.1340256,23.03509484
440604,113.0704232,23.00421017
440608,112.6832583,22.82452268
440605,113.0413813,23.07826539
440607,112.9046772,23.29458085
440621,112.9046772,23.29458085
440606,113.1870299,22.84851008
440006,113.3948176,23.40800373
440019,113.3948176,23.40800373
440083,113.3948176,23.40800373
440028,113.3948176,23.40800373
440035,113.3948176,23.40800373
440033,113.3948176,23.40800373
440031,113.3948176,23.40800373
440011,113.3948176,23.40800373
440023,113.3948176,23.40800373
440180,113.3076497,23.1200491
440196,113.3076497,23.1200491
440185,113.3076497,23.1200491
440144,113.3076497,23.1200491
440110,113.3076497,23.1200491
440160,113.3076497,23.1200491
440191,113.3076497,23.1200491
440145,113.3076497,23.1200491
440190,113.3076497,23.1200491
440117,113.6987095,23.70520322
440126,113.4167995,22.9345908
440113,113.4167995,22.9345908
440114,113.2201755,23.446661
440120,113.2344228,23.0936662
440118,113.7700233,23.33202589
441627,114.7137215,23.75725085
441633,114.7137215,23.75725085
441606,114.7137215,23.75725085
441644,114.7137215,23.75725085
441607,114.7137215,23.75725085
441615,114.7137215,23.75725085
441630,114.7137215,23.75725085
441617,114.7137215,23.75725085
441626,114.7137215,23.75725085
441611,114.8269461,23.93305256
442523,115.0118151,24.45211039
442524,114.5429766,24.34056629
442525,114.6544836,23.69360411
442522,115.064471,23.52544237
441391,114.4106581,23.11353985
441314,114.4106581,23.11353985
441352,114.4106581,23.11353985
441318,114.4106581,23.11353985
441311,114.4106581,23.11353985
442526,114.2884748,23.35258205
442501,114.6755147,23.40290156
441321,114.6755147,23.40290156
442521,114.4633937,22.70778491
440124,114.1372428,23.66640802
440789,113.0781253,22.57511678
440732,113.0781253,22.57511678
440765,113.0781253,22.57511678
440793,113.0781253,22.57511678
440706,113.0781253,22.57511678
440777,113.0781253,22.57511678
440720,113.0781253,22.57511678
440792,113.0781253,22.57511678
440723,112.2864612,22.24098521
440725,112.8016184,22.67531737
440724,112.5480411,22.37420066
440711,113.0607701,22.66013283
440722,112.7159079,22.03463855
440705,113.0347511,22.38821507
445251,116.3795009,23.54799947
445232,116.3795009,23.54799947
445252,116.3795009,23.54799947
445228,116.3795009,23.54799947
445206,116.3795009,23.54799947
445210,116.3795009,23.54799947
445263,116.3795009,23.54799947
445287,116.3795009,23.54799947
445291,116.3795009,23.54799947
440527,116.0781659,23.28895358
440920,110.9312453,21.66822572
440913,110.9312453,21.66822572
440909,110.9312453,21.66822572
440942,110.9312453,21.66822572
440925,110.9312453,21.66822572
440932,110.9312453,21.66822572
440951,110.9312453,21.66822572
440986,110.9312453,21.66822572
440911,110.9312453,21.66822572
440904,111.1596892,21.6682169
440924,110.5395915,21.84548226
441406,116.1264031,24.30457061
441434,116.1264031,24.30457061
441420,116.1264031,24.30457061
441404,116.1264031,24.30457061
441491,116.1264031,24.30457061
441442,116.1264031,24.30457061
441413,116.1264031,24.30457061
441416,116.1264031,24.30457061
441412,116.1264031,24.30457061
441405,116.1264031,24.30457061
441488,116.1264031,24.30457061
441435,116.1264031,24.30457061
441403,116.1710273,24.36478244
441819,113.0407733,23.69846855
441861,113.0407733,23.69846855
441855,113.0407733,23.69846855
441887,113.0407733,23.69846855
441831,113.0407733,23.69846855
441883,113.0407733,23.69846855
441890,113.0407733,23.69846855
441838,113.0407733,23.69846855
441807,113.0407733,23.69846855
441820,113.0407733,23.69846855
440128,113.5666892,23.88107723
440231,112.2636424,24.57415599
440230,112.1008058,24.51516497
441824,112.4591889,24.93702085
440226,112.4591889,24.93702085
440127,113.1145853,23.62585597
441822,113.323169,24.22568039
440532,116.7286503,23.38390845
440556,116.7286503,23.38390845
440572,116.7286503,23.38390845
440529,116.7286503,23.38390845
440558,116.7286503,23.38390845
440585,116.7286503,23.38390845
440574,116.7286503,23.38390845
440552,116.7286503,23.38390845
440524,116.4854475,23.3472539
440521,116.8148078,23.53299655
440504,116.6517936,23.39988789
440505,116.7593475,23.40884923
441530,115.3729243,22.778730500000002
441519,115.3729243,22.778730500000002
441532,115.3729243,22.778730500000002
441511,115.3729243,22.778730500000002
441507,115.3729243,22.778730500000002
442531,115.2863223,22.96959952
441522,115.7880298,22.96787672
440255,113.5944611,24.80296031
440240,113.5944611,24.80296031
440213,113.5944611,24.80296031
440265,113.5944611,24.80296031
440207,113.5944611,24.80296031
440292,113.5944611,24.80296031
440206,113.5944611,24.80296031
440209,113.5944611,24.80296031
440236,113.5944611,24.80296031
440244,113.5944611,24.80296031
440219,113.5944611,24.80296031
440212,113.5944611,24.80296031
440211,113.5944611,24.80296031
440257,113.5944611,24.80296031
440280,113.5944611,24.80296031
440220,113.5944611,24.80296031
440205,113.6421776,24.65189791
442623,113.7854737,25.14846565
440324,114.0259737,22.54605355
440314,114.0259737,22.54605355
440333,114.0259737,22.54605355
440320,114.1563953,22.58193448
440302,114.2784829,22.60698134
441727,111.9770098,21.8715173
441731,111.9770098,21.8715173
441791,111.9770098,21.8715173
441712,111.9770098,21.8715173
441726,111.9770098,21.8715173
441720,111.9770098,21.8715173
442921,111.9300357,21.76280364
441722,111.6944488,22.22389793
441703,112.0662826,21.96385493
445324,112.050946,22.93797569
445391,112.050946,22.93797569
442830,111.4932421,22.69098399
441282,111.4932421,22.69098399
441230,111.4932421,22.69098399
441228,112.2175411,22.62699245
442829,111.6199376,23.0436332
441229,111.6199376,23.0436332
445303,111.9614309,22.85646636
441227,112.1716036,22.97300238
441281,112.1716036,22.97300238
440892,110.3650673,21.2574631
440891,110.3650673,21.2574631
440874,110.3650673,21.2574631
440889,110.3650673,21.2574631
440828,110.3650673,21.2574631
440880,110.3650673,21.2574631
440818,110.3650673,21.2574631
440821,110.7081871,21.44168104
442926,110.7081871,21.44168104
441289,112.4796534,23.07866328
441205,112.4796534,23.07866328
441231,112.4796534,23.07866328
441220,112.4796534,23.07866328
441239,112.4796534,23.07866328
441238,112.4796534,23.07866328
441294,112.4796534,23.07866328
441260,112.4796534,23.07866328
441250,112.4796534,23.07866328
441285,112.4796534,23.07866328
441271,112.4796534,23.07866328
441261,112.4796534,23.07866328
441287,112.4796534,23.07866328
442826,111.9872685,23.27636686
442821,112.4617121,23.0825871
442823,112.4433165,23.67720702
442020,113.42206,22.54517751
442022,113.42206,22.54517751
